LVL_3_CD,LVL_1_KR,LVL_1_EN,LVL_2_KR,LVL_2_EN,LVL_3_KR
46230310,전라남도,South Jeolla,광양시,Gwangyang,봉강면
46230320,전라남도,South Jeolla,광양시,Gwangyang,옥룡면
46230330,전라남도,South Jeolla,광양시,Gwangyang,옥곡면
46230340,전라남도,South Jeolla,광양시,Gwangyang,진상면
46230350,전라남도,South Jeolla,광양시,Gwangyang,진월면
46230360,전라남도,South Jeolla,광양시,Gwangyang,다압면
46230101,전라남도,South Jeolla,광양시,Gwangyang,골약동
46230102,전라남도,South Jeolla,광양시,Gwangyang,골약동
46230103,전라남도,South Jeolla,광양시,Gwangyang,골약동
46230104,전라남도,South Jeolla,광양시,Gwangyang,골약동
46230105,전라남도,South Jeolla,광양시,Gwangyang,골약동
46230106,전라남도,South Jeolla,광양시,Gwangyang,중마동
46230107,전라남도,South Jeolla,광양시,Gwangyang,중마동
46230108,전라남도,South Jeolla,광양시,Gwangyang,광영동
46230110,전라남도,South Jeolla,광양시,Gwangyang,금호동
46230109,전라남도,South Jeolla,광양시,Gwangyang,태인동
46710250,전라남도,South Jeolla,담양군,Damyang County,담양읍
46710310,전라남도,South Jeolla,담양군,Damyang County,봉산면
46710320,전라남도,South Jeolla,담양군,Damyang County,고서면
46710330,전라남도,South Jeolla,담양군,Damyang County,남면
46710340,전라남도,South Jeolla,담양군,Damyang County,창평면
46710350,전라남도,South Jeolla,담양군,Damyang County,대덕면
46710360,전라남도,South Jeolla,담양군,Damyang County,무정면
46710370,전라남도,South Jeolla,담양군,Damyang County,금성면
46710380,전라남도,South Jeolla,담양군,Damyang County,용면
46710390,전라남도,South Jeolla,담양군,Damyang County,월산면
46710400,전라남도,South Jeolla,담양군,Damyang County,수북면
46710410,전라남도,South Jeolla,담양군,Damyang County,대전면
46720250,전라남도,South Jeolla,곡성군,Gokseong County,곡성읍
46720310,전라남도,South Jeolla,곡성군,Gokseong County,오곡면
46720320,전라남도,South Jeolla,곡성군,Gokseong County,삼기면
46720330,전라남도,South Jeolla,곡성군,Gokseong County,석곡면
46720340,전라남도,South Jeolla,곡성군,Gokseong County,목사동면
46720350,전라남도,South Jeolla,곡성군,Gokseong County,죽곡면
46720360,전라남도,South Jeolla,곡성군,Gokseong County,고달면
46720370,전라남도,South Jeolla,곡성군,Gokseong County,옥과면
46720380,전라남도,South Jeolla,곡성군,Gokseong County,입면
46720390,전라남도,South Jeolla,곡성군,Gokseong County,겸면
46720400,전라남도,South Jeolla,곡성군,Gokseong County,오산면
46730250,전라남도,South Jeolla,구례군,Gurye County,구례읍
46730310,전라남도,South Jeolla,구례군,Gurye County,문척면
46730320,전라남도,South Jeolla,구례군,Gurye County,간전면
46730330,전라남도,South Jeolla,구례군,Gurye County,토지면
46730340,전라남도,South Jeolla,구례군,Gurye County,마산면
46730350,전라남도,South Jeolla,구례군,Gurye County,광의면
46730360,전라남도,South Jeolla,구례군,Gurye County,용방면
46730370,전라남도,South Jeolla,구례군,Gurye County,산동면
46770250,전라남도,South Jeolla,고흥군,Goheung County,고흥읍
46770253,전라남도,South Jeolla,고흥군,Goheung County,도양읍
46770310,전라남도,South Jeolla,고흥군,Goheung County,풍양면
46770320,전라남도,South Jeolla,고흥군,Goheung County,도덕면
46770330,전라남도,South Jeolla,고흥군,Goheung County,금산면
46770340,전라남도,South Jeolla,고흥군,Goheung County,도화면
46770350,전라남도,South Jeolla,고흥군,Goheung County,포두면
46770360,전라남도,South Jeolla,고흥군,Goheung County,봉래면
46770370,전라남도,South Jeolla,고흥군,Goheung County,점암면
46770380,전라남도,South Jeolla,고흥군,Goheung County,과역면
46770390,전라남도,South Jeolla,고흥군,Goheung County,남양면
46770400,전라남도,South Jeolla,고흥군,Goheung County,동강면
46770410,전라남도,South Jeolla,고흥군,Goheung County,대서면
46770420,전라남도,South Jeolla,고흥군,Goheung County,두원면
46770440,전라남도,South Jeolla,고흥군,Goheung County,영남면
46770450,전라남도,South Jeolla,고흥군,Goheung County,동일면
46780250,전라남도,South Jeolla,보성군,Boseong County,보성읍
46780253,전라남도,South Jeolla,보성군,Boseong County,벌교읍
46780310,전라남도,South Jeolla,보성군,Boseong County,노동면
46780320,전라남도,South Jeolla,보성군,Boseong County,미력면
46780330,전라남도,South Jeolla,보성군,Boseong County,겸백면
46780340,전라남도,South Jeolla,보성군,Boseong County,율어면
46780350,전라남도,South Jeolla,보성군,Boseong County,복내면
46780360,전라남도,South Jeolla,보성군,Boseong County,문덕면
46780370,전라남도,South Jeolla,보성군,Boseong County,조성면
46780380,전라남도,South Jeolla,보성군,Boseong County,득량면
46780390,전라남도,South Jeolla,보성군,Boseong County,회천면
46780400,전라남도,South Jeolla,보성군,Boseong County,웅치면
46790250,전라남도,South Jeolla,화순군,Hwasun County,화순읍
46790310,전라남도,South Jeolla,화순군,Hwasun County,한천면
46790320,전라남도,South Jeolla,화순군,Hwasun County,춘양면
46790330,전라남도,South Jeolla,화순군,Hwasun County,청풍면
46790340,전라남도,South Jeolla,화순군,Hwasun County,이양면
46790350,전라남도,South Jeolla,화순군,Hwasun County,능주면
46790360,전라남도,South Jeolla,화순군,Hwasun County,도곡면
46790370,전라남도,South Jeolla,화순군,Hwasun County,도암면
46790380,전라남도,South Jeolla,화순군,Hwasun County,이서면
46790390,전라남도,South Jeolla,화순군,Hwasun County,북면
46790400,전라남도,South Jeolla,화순군,Hwasun County,동복면
46790410,전라남도,South Jeolla,화순군,Hwasun County,남면
46790420,전라남도,South Jeolla,화순군,Hwasun County,동면
46800250,전라남도,South Jeolla,장흥군,Jangheung County,장흥읍
46800253,전라남도,South Jeolla,장흥군,Jangheung County,관산읍
46800256,전라남도,South Jeolla,장흥군,Jangheung County,대덕읍
46800310,전라남도,South Jeolla,장흥군,Jangheung County,용산면
46800320,전라남도,South Jeolla,장흥군,Jangheung County,안양면
46800330,전라남도,South Jeolla,장흥군,Jangheung County,장동면
46800340,전라남도,South Jeolla,장흥군,Jangheung County,장평면
46800350,전라남도,South Jeolla,장흥군,Jangheung County,유치면
46800360,전라남도,South Jeolla,장흥군,Jangheung County,부산면
46800370,전라남도,South Jeolla,장흥군,Jangheung County,회진면
46810250,전라남도,South Jeolla,강진군,Gangjin County,강진읍
46810310,전라남도,South Jeolla,강진군,Gangjin County,군동면
46810320,전라남도,South Jeolla,강진군,Gangjin County,칠량면
46810330,전라남도,South Jeolla,강진군,Gangjin County,대구면
46810340,전라남도,South Jeolla,강진군,Gangjin County,도암면
46810350,전라남도,South Jeolla,강진군,Gangjin County,신전면
46810360,전라남도,South Jeolla,강진군,Gangjin County,성전면
46810370,전라남도,South Jeolla,강진군,Gangjin County,작천면
46810380,전라남도,South Jeolla,강진군,Gangjin County,병영면
46810390,전라남도,South Jeolla,강진군,Gangjin County,옴천면
46810400,전라남도,South Jeolla,강진군,Gangjin County,마량면
46820250,전라남도,South Jeolla,해남군,Haenam County,해남읍
46820310,전라남도,South Jeolla,해남군,Haenam County,삼산면
46820320,전라남도,South Jeolla,해남군,Haenam County,화산면
46820330,전라남도,South Jeolla,해남군,Haenam County,현산면
46820340,전라남도,South Jeolla,해남군,Haenam County,송지면
46820350,전라남도,South Jeolla,해남군,Haenam County,북평면
46820360,전라남도,South Jeolla,해남군,Haenam County,북일면
46820370,전라남도,South Jeolla,해남군,Haenam County,옥천면
46820380,전라남도,South Jeolla,해남군,Haenam County,계곡면
46820390,전라남도,South Jeolla,해남군,Haenam County,마산면
46820400,전라남도,South Jeolla,해남군,Haenam County,황산면
46820410,전라남도,South Jeolla,해남군,Haenam County,산이면
46820420,전라남도,South Jeolla,해남군,Haenam County,문내면
46820430,전라남도,South Jeolla,해남군,Haenam County,화원면
46830250,전라남도,South Jeolla,영암군,Yeongam County,영암읍
46830253,전라남도,South Jeolla,영암군,Yeongam County,삼호읍
46830310,전라남도,South Jeolla,영암군,Yeongam County,덕진면
46830320,전라남도,South Jeolla,영암군,Yeongam County,금정면
46830330,전라남도,South Jeolla,영암군,Yeongam County,신북면
46830340,전라남도,South Jeolla,영암군,Yeongam County,시종면
46830350,전라남도,South Jeolla,영암군,Yeongam County,도포면
46830360,전라남도,South Jeolla,영암군,Yeongam County,군서면
46830370,전라남도,South Jeolla,영암군,Yeongam County,서호면
46830380,전라남도,South Jeolla,영암군,Yeongam County,학산면
46830390,전라남도,South Jeolla,영암군,Yeongam County,미암면
46840250,전라남도,South Jeolla,무안군,Muan County,무안읍
46840253,전라남도,South Jeolla,무안군,Muan County,일로읍
46840256,전라남도,South Jeolla,무안군,Muan County,삼향읍
46840320,전라남도,South Jeolla,무안군,Muan County,몽탄면
46840330,전라남도,South Jeolla,무안군,Muan County,청계면
46840340,전라남도,South Jeolla,무안군,Muan County,현경면
46840350,전라남도,South Jeolla,무안군,Muan County,망운면
46840360,전라남도,South Jeolla,무안군,Muan County,해제면
46840370,전라남도,South Jeolla,무안군,Muan County,운남면
46860250,전라남도,South Jeolla,함평군,Hampyeong County,함평읍
46860310,전라남도,South Jeolla,함평군,Hampyeong County,손불면
46860320,전라남도,South Jeolla,함평군,Hampyeong County,신광면
46860330,전라남도,South Jeolla,함평군,Hampyeong County,학교면
46860340,전라남도,South Jeolla,함평군,Hampyeong County,엄다면
46860350,전라남도,South Jeolla,함평군,Hampyeong County,대동면
46860360,전라남도,South Jeolla,함평군,Hampyeong County,나산면
46860370,전라남도,South Jeolla,함평군,Hampyeong County,해보면
46860380,전라남도,South Jeolla,함평군,Hampyeong County,월야면
46870250,전라남도,South Jeolla,영광군,Yeonggwang County,영광읍
46870253,전라남도,South Jeolla,영광군,Yeonggwang County,백수읍
46870256,전라남도,South Jeolla,영광군,Yeonggwang County,홍농읍
46870310,전라남도,South Jeolla,영광군,Yeonggwang County,대마면
46870320,전라남도,South Jeolla,영광군,Yeonggwang County,묘량면
46870330,전라남도,South Jeolla,영광군,Yeonggwang County,불갑면
46870340,전라남도,South Jeolla,영광군,Yeonggwang County,군서면
46870350,전라남도,South Jeolla,영광군,Yeonggwang County,군남면
46870360,전라남도,South Jeolla,영광군,Yeonggwang County,염산면
46870370,전라남도,South Jeolla,영광군,Yeonggwang County,법성면
46870380,전라남도,South Jeolla,영광군,Yeonggwang County,낙월면
46880250,전라남도,South Jeolla,장성군,Jangseong County,장성읍
46880310,전라남도,South Jeolla,장성군,Jangseong County,진원면
46880320,전라남도,South Jeolla,장성군,Jangseong County,남면
46880330,전라남도,South Jeolla,장성군,Jangseong County,동화면
46880340,전라남도,South Jeolla,장성군,Jangseong County,삼서면
46880350,전라남도,South Jeolla,장성군,Jangseong County,삼계면
46880360,전라남도,South Jeolla,장성군,Jangseong County,황룡면
46880370,전라남도,South Jeolla,장성군,Jangseong County,서삼면
46880380,전라남도,South Jeolla,장성군,Jangseong County,북일면
46880390,전라남도,South Jeolla,장성군,Jangseong County,북이면
46880400,전라남도,South Jeolla,장성군,Jangseong County,북하면
46890250,전라남도,South Jeolla,완도군,Wando County,완도읍
46890253,전라남도,South Jeolla,완도군,Wando County,금일읍
46890256,전라남도,South Jeolla,완도군,Wando County,노화읍
46890310,전라남도,South Jeolla,완도군,Wando County,군외면
46890320,전라남도,South Jeolla,완도군,Wando County,신지면
46890330,전라남도,South Jeolla,완도군,Wando County,고금면
46890340,전라남도,South Jeolla,완도군,Wando County,약산면
46890350,전라남도,South Jeolla,완도군,Wando County,청산면
46890360,전라남도,South Jeolla,완도군,Wando County,소안면
46890370,전라남도,South Jeolla,완도군,Wando County,금당면
46890380,전라남도,South Jeolla,완도군,Wando County,보길면
46890390,전라남도,South Jeolla,완도군,Wando County,생일면
46900250,전라남도,South Jeolla,진도군,Jindo County,진도읍
46900310,전라남도,South Jeolla,진도군,Jindo County,군내면
46900320,전라남도,South Jeolla,진도군,Jindo County,고군면
46900330,전라남도,South Jeolla,진도군,Jindo County,의신면
46900340,전라남도,South Jeolla,진도군,Jindo County,임회면
46900350,전라남도,South Jeolla,진도군,Jindo County,지산면
46900360,전라남도,South Jeolla,진도군,Jindo County,조도면
46910250,전라남도,South Jeolla,신안군,Sinan County,지도읍
46910253,전라남도,South Jeolla,신안군,Sinan County,압해읍
46910310,전라남도,South Jeolla,신안군,Sinan County,증도면
46910320,전라남도,South Jeolla,신안군,Sinan County,임자면
46910330,전라남도,South Jeolla,신안군,Sinan County,자은면
46910340,전라남도,South Jeolla,신안군,Sinan County,비금면
46910350,전라남도,South Jeolla,신안군,Sinan County,도초면
46910360,전라남도,South Jeolla,신안군,Sinan County,흑산면
46910370,전라남도,South Jeolla,신안군,Sinan County,하의면
46910380,전라남도,South Jeolla,신안군,Sinan County,신의면
46910390,전라남도,South Jeolla,신안군,Sinan County,장산면
46910400,전라남도,South Jeolla,신안군,Sinan County,안좌면
46910410,전라남도,South Jeolla,신안군,Sinan County,팔금면
46910420,전라남도,South Jeolla,신안군,Sinan County,암태면
47111250,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",구룡포읍
47111253,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",연일읍
47111256,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",오천읍
47111310,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",대송면
47111320,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",동해면
47111330,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",장기면
47111350,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",호미곶면
47111101,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",상대동
47111102,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",상대동
47111103,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",해도동
47111104,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",송도동
47111105,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",청림동
47111106,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",청림동
47111107,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",제철동
47111108,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",제철동
47111109,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",제철동
47111110,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",제철동
47111111,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",제철동
47111112,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",제철동
47111113,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",제철동
47111114,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",효곡동
47111115,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",효곡동
47111116,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",대이동
47111117,경상북도,North Gyeongsang,포항시 남구,"Nam District, Pohang",대이동
47113250,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",흥해읍
47113310,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",신광면
47113320,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",청하면
47113330,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",송라면
47113340,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",기계면
47113350,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",죽장면
47113360,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",기북면
47113101,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113102,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113103,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113104,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113105,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113106,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113107,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113108,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113109,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113110,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113111,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113112,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113113,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",중앙동
47113114,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",양학동
47113115,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",양학동
47113116,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",죽도동
47113117,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",용흥동
47113118,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",우창동
47113119,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",우창동
47113120,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",두호동
47113121,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",장량동
47113122,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",장량동
47113123,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",환여동
47113124,경상북도,North Gyeongsang,포항시 북구,"Buk District, Pohang",환여동
47130250,경상북도,North Gyeongsang,경주시,Gyeongju,감포읍
47130253,경상북도,North Gyeongsang,경주시,Gyeongju,안강읍
47130256,경상북도,North Gyeongsang,경주시,Gyeongju,건천읍
47130259,경상북도,North Gyeongsang,경주시,Gyeongju,외동읍
47130310,경상북도,North Gyeongsang,경주시,Gyeongju,양북면
47130320,경상북도,North Gyeongsang,경주시,Gyeongju,양남면
47130330,경상북도,North Gyeongsang,경주시,Gyeongju,내남면
47130340,경상북도,North Gyeongsang,경주시,Gyeongju,산내면
47130350,경상북도,North Gyeongsang,경주시,Gyeongju,서면
47130360,경상북도,North Gyeongsang,경주시,Gyeongju,현곡면
47130370,경상북도,North Gyeongsang,경주시,Gyeongju,강동면
47130380,경상북도,North Gyeongsang,경주시,Gyeongju,천북면
47130101,경상북도,North Gyeongsang,경주시,Gyeongju,중부동
47130102,경상북도,North Gyeongsang,경주시,Gyeongju,중부동
47130103,경상북도,North Gyeongsang,경주시,Gyeongju,중부동
47130106,경상북도,North Gyeongsang,경주시,Gyeongju,중부동
47130107,경상북도,North Gyeongsang,경주시,Gyeongju,중부동
47130104,경상북도,North Gyeongsang,경주시,Gyeongju,황오동
47130105,경상북도,North Gyeongsang,경주시,Gyeongju,황오동
47130108,경상북도,North Gyeongsang,경주시,Gyeongju,성건동
47130144,경상북도,North Gyeongsang,경주시,Gyeongju,성건동
47130109,경상북도,North Gyeongsang,경주시,Gyeongju,황남동
47130110,경상북도,North Gyeongsang,경주시,Gyeongju,황남동
47130113,경상북도,North Gyeongsang,경주시,Gyeongju,황남동
47130142,경상북도,North Gyeongsang,경주시,Gyeongju,황남동
47130143,경상북도,North Gyeongsang,경주시,Gyeongju,황남동
47130114,경상북도,North Gyeongsang,경주시,Gyeongju,선도동
47130115,경상북도,North Gyeongsang,경주시,Gyeongju,선도동
47130116,경상북도,North Gyeongsang,경주시,Gyeongju,선도동
47130117,경상북도,North Gyeongsang,경주시,Gyeongju,선도동
47130111,경상북도,North Gyeongsang,경주시,Gyeongju,월성동
47130112,경상북도,North Gyeongsang,경주시,Gyeongju,월성동
47130118,경상북도,North Gyeongsang,경주시,Gyeongju,월성동
47130119,경상북도,North Gyeongsang,경주시,Gyeongju,월성동
47130120,경상북도,North Gyeongsang,경주시,Gyeongju,월성동
47130121,경상북도,North Gyeongsang,경주시,Gyeongju,월성동
47130122,경상북도,North Gyeongsang,경주시,Gyeongju,월성동
47130123,경상북도,North Gyeongsang,경주시,Gyeongju,월성동
47130125,경상북도,North Gyeongsang,경주시,Gyeongju,용강동
47130124,경상북도,North Gyeongsang,경주시,Gyeongju,황성동
47130126,경상북도,North Gyeongsang,경주시,Gyeongju,동천동
47130127,경상북도,North Gyeongsang,경주시,Gyeongju,불국동
47130128,경상북도,North Gyeongsang,경주시,Gyeongju,불국동
47130129,경상북도,North Gyeongsang,경주시,Gyeongju,불국동
47130130,경상북도,North Gyeongsang,경주시,Gyeongju,불국동
47130131,경상북도,North Gyeongsang,경주시,Gyeongju,불국동
47130132,경상북도,North Gyeongsang,경주시,Gyeongju,불국동
47130133,경상북도,North Gyeongsang,경주시,Gyeongju,불국동
47130134,경상북도,North Gyeongsang,경주시,Gyeongju,불국동
47130135,경상북도,North Gyeongsang,경주시,Gyeongju,보덕동
47130136,경상북도,North Gyeongsang,경주시,Gyeongju,보덕동
47130137,경상북도,North Gyeongsang,경주시,Gyeongju,보덕동
47130138,경상북도,North Gyeongsang,경주시,Gyeongju,보덕동
47130139,경상북도,North Gyeongsang,경주시,Gyeongju,보덕동
47130140,경상북도,North Gyeongsang,경주시,Gyeongju,보덕동
47130141,경상북도,North Gyeongsang,경주시,Gyeongju,보덕동
47150250,경상북도,North Gyeongsang,김천시,Gimcheon,아포읍
47150310,경상북도,North Gyeongsang,김천시,Gimcheon,농소면
47150320,경상북도,North Gyeongsang,김천시,Gimcheon,남면
47150340,경상북도,North Gyeongsang,김천시,Gimcheon,개령면
47150350,경상북도,North Gyeongsang,김천시,Gimcheon,감문면
47150360,경상북도,North Gyeongsang,김천시,Gimcheon,어모면
47150370,경상북도,North Gyeongsang,김천시,Gimcheon,봉산면
47150380,경상북도,North Gyeongsang,김천시,Gimcheon,대항면
47150390,경상북도,North Gyeongsang,김천시,Gimcheon,감천면
47150400,경상북도,North Gyeongsang,김천시,Gimcheon,조마면
47150410,경상북도,North Gyeongsang,김천시,Gimcheon,구성면
47150420,경상북도,North Gyeongsang,김천시,Gimcheon,지례면
47150430,경상북도,North Gyeongsang,김천시,Gimcheon,부항면
47150440,경상북도,North Gyeongsang,김천시,Gimcheon,대덕면
47150450,경상북도,North Gyeongsang,김천시,Gimcheon,증산면
47150101,경상북도,North Gyeongsang,김천시,Gimcheon,자산동
47150102,경상북도,North Gyeongsang,김천시,Gimcheon,자산동
47150103,경상북도,North Gyeongsang,김천시,Gimcheon,자산동
47150104,경상북도,North Gyeongsang,김천시,Gimcheon,자산동
47150105,경상북도,North Gyeongsang,김천시,Gimcheon,평화남산동
47150106,경상북도,North Gyeongsang,김천시,Gimcheon,평화남산동
47150107,경상북도,North Gyeongsang,김천시,Gimcheon,양금동
47150119,경상북도,North Gyeongsang,김천시,Gimcheon,양금동
47150108,경상북도,North Gyeongsang,김천시,Gimcheon,대신동
47150109,경상북도,North Gyeongsang,김천시,Gimcheon,대신동
47150110,경상북도,North Gyeongsang,김천시,Gimcheon,대신동
47150111,경상북도,North Gyeongsang,김천시,Gimcheon,대신동
47150117,경상북도,North Gyeongsang,김천시,Gimcheon,대신동
47150118,경상북도,North Gyeongsang,김천시,Gimcheon,대신동
47150112,경상북도,North Gyeongsang,김천시,Gimcheon,대곡동
47150113,경상북도,North Gyeongsang,김천시,Gimcheon,대곡동
47150114,경상북도,North Gyeongsang,김천시,Gimcheon,대곡동
47150115,경상북도,North Gyeongsang,김천시,Gimcheon,지좌동
47150116,경상북도,North Gyeongsang,김천시,Gimcheon,지좌동
47150120,경상북도,North Gyeongsang,김천시,Gimcheon,율곡동
47170250,경상북도,North Gyeongsang,안동시,Andong,풍산읍
47170310,경상북도,North Gyeongsang,안동시,Andong,와룡면
47170320,경상북도,North Gyeongsang,안동시,Andong,북후면
47170330,경상북도,North Gyeongsang,안동시,Andong,서후면
47170340,경상북도,North Gyeongsang,안동시,Andong,풍천면
47170350,경상북도,North Gyeongsang,안동시,Andong,일직면
47170360,경상북도,North Gyeongsang,안동시,Andong,남후면
47170370,경상북도,North Gyeongsang,안동시,Andong,남선면
47170380,경상북도,North Gyeongsang,안동시,Andong,임하면
47170390,경상북도,North Gyeongsang,안동시,Andong,길안면
47170400,경상북도,North Gyeongsang,안동시,Andong,임동면
47170410,경상북도,North Gyeongsang,안동시,Andong,예안면
47170420,경상북도,North Gyeongsang,안동시,Andong,도산면
47170430,경상북도,North Gyeongsang,안동시,Andong,녹전면
47170101,경상북도,North Gyeongsang,안동시,Andong,중구동
47170102,경상북도,North Gyeongsang,안동시,Andong,중구동
47170103,경상북도,North Gyeongsang,안동시,Andong,중구동
47170106,경상북도,North Gyeongsang,안동시,Andong,중구동
47170107,경상북도,North Gyeongsang,안동시,Andong,중구동
47170108,경상북도,North Gyeongsang,안동시,Andong,중구동
47170109,경상북도,North Gyeongsang,안동시,Andong,중구동
47170111,경상북도,North Gyeongsang,안동시,Andong,중구동
47170112,경상북도,North Gyeongsang,안동시,Andong,중구동
47170113,경상북도,North Gyeongsang,안동시,Andong,중구동
47170114,경상북도,North Gyeongsang,안동시,Andong,중구동
47170115,경상북도,North Gyeongsang,안동시,Andong,중구동
47170116,경상북도,North Gyeongsang,안동시,Andong,중구동
47170124,경상북도,North Gyeongsang,안동시,Andong,중구동
47170131,경상북도,North Gyeongsang,안동시,Andong,중구동
47170104,경상북도,North Gyeongsang,안동시,Andong,명륜동
47170105,경상북도,North Gyeongsang,안동시,Andong,명륜동
47170132,경상북도,North Gyeongsang,안동시,Andong,명륜동
47170110,경상북도,North Gyeongsang,안동시,Andong,용상동
47170130,경상북도,North Gyeongsang,안동시,Andong,용상동
47170137,경상북도,North Gyeongsang,안동시,Andong,용상동
47170138,경상북도,North Gyeongsang,안동시,Andong,용상동
47170117,경상북도,North Gyeongsang,안동시,Andong,서구동
47170118,경상북도,North Gyeongsang,안동시,Andong,서구동
47170119,경상북도,North Gyeongsang,안동시,Andong,서구동
47170120,경상북도,North Gyeongsang,안동시,Andong,서구동
47170121,경상북도,North Gyeongsang,안동시,Andong,서구동
47170123,경상북도,North Gyeongsang,안동시,Andong,서구동
47170125,경상북도,North Gyeongsang,안동시,Andong,서구동
47170126,경상북도,North Gyeongsang,안동시,Andong,서구동
47170122,경상북도,North Gyeongsang,안동시,Andong,태화동
47170127,경상북도,North Gyeongsang,안동시,Andong,평화동
47170129,경상북도,North Gyeongsang,안동시,Andong,평화동
47170128,경상북도,North Gyeongsang,안동시,Andong,안기동
47170134,경상북도,North Gyeongsang,안동시,Andong,안기동
47170133,경상북도,North Gyeongsang,안동시,Andong,옥동
47170135,경상북도,North Gyeongsang,안동시,Andong,송하동
47170136,경상북도,North Gyeongsang,안동시,Andong,송하동
47170139,경상북도,North Gyeongsang,안동시,Andong,강남동
47170140,경상북도,North Gyeongsang,안동시,Andong,강남동
47170141,경상북도,North Gyeongsang,안동시,Andong,강남동
47170142,경상북도,North Gyeongsang,안동시,Andong,강남동
47190250,경상북도,North Gyeongsang,구미시,Gumi,선산읍
47190253,경상북도,North Gyeongsang,구미시,Gumi,고아읍
47190310,경상북도,North Gyeongsang,구미시,Gumi,무을면
47190320,경상북도,North Gyeongsang,구미시,Gumi,옥성면
47190330,경상북도,North Gyeongsang,구미시,Gumi,도개면
47190340,경상북도,North Gyeongsang,구미시,Gumi,해평면
47190350,경상북도,North Gyeongsang,구미시,Gumi,산동면
47190360,경상북도,North Gyeongsang,구미시,Gumi,장천면
47190110,경상북도,North Gyeongsang,구미시,Gumi,송정동
47190101,경상북도,North Gyeongsang,구미시,Gumi,원평1동
47190103,경상북도,North Gyeongsang,구미시,Gumi,도량동
47190102,경상북도,North Gyeongsang,구미시,Gumi,지산동
47190126,경상북도,North Gyeongsang,구미시,Gumi,지산동
47190104,경상북도,North Gyeongsang,구미시,Gumi,선주원남동
47190105,경상북도,North Gyeongsang,구미시,Gumi,선주원남동
47190106,경상북도,North Gyeongsang,구미시,Gumi,선주원남동
47190107,경상북도,North Gyeongsang,구미시,Gumi,선주원남동
47190108,경상북도,North Gyeongsang,구미시,Gumi,선주원남동
